annotation_id,annotator,created_at,id,image,label,lead_time,updated_at
2554,1,2026-03-20T09:15:45.697745Z,2554,http://127.0.0.1:8000/1359700100_284_2_right.png,bird_other,2.983,2026-03-20T09:15:45.697745Z
2555,1,2026-03-20T09:15:49.276184Z,2555,http://127.0.0.1:8000/1359700100_284_3_left.png,eagle,2.913,2026-03-20T09:15:49.276184Z
2556,1,2026-03-20T09:15:51.092978Z,2556,http://127.0.0.1:8000/1359700100_284_3_right.png,eagle,1.146,2026-03-20T09:15:51.092978Z
2557,1,2026-03-20T09:15:53.232548Z,2557,http://127.0.0.1:8000/1359700100_284_4_left.png,griffin,1.479,2026-03-20T09:15:53.232548Z
2558,1,2026-03-20T09:15:55.592071Z,2558,http://127.0.0.1:8000/1359700100_284_4_right.png,lion,1.685,2026-03-20T09:15:55.592071Z
2559,1,2026-03-20T09:15:57.469377Z,2559,http://127.0.0.1:8000/1359700100_284_5_left.png,lion,1.226,2026-03-20T09:15:57.470388Z
2560,1,2026-03-20T09:16:00.185300Z,2560,http://127.0.0.1:8000/1359700100_284_5_right.png,lion,2.038,2026-03-20T09:16:00.185300Z
2561,1,2026-03-20T09:16:02.242314Z,2561,http://127.0.0.1:8000/1359700100_284_6_left.png,human,1.376,2026-03-20T09:16:02.242314Z
2562,1,2026-03-20T09:16:03.858411Z,2562,http://127.0.0.1:8000/1359700100_284_6_right.png,human,0.85,2026-03-20T09:16:03.858411Z
2563,1,2026-03-20T09:16:06.400846Z,2563,http://127.0.0.1:8000/1359700100_284_7_left.png,pegasus,9.337,2026-03-20T09:16:17.139528Z
2564,1,2026-03-20T09:16:22.631569Z,2564,http://127.0.0.1:8000/1359700100_284_7_right.png,pegasus,3.21,2026-03-20T09:16:22.631569Z
2565,1,2026-03-20T09:16:24.662105Z,2565,http://127.0.0.1:8000/1359700100_284_8_left.png,unicorn,1.343,2026-03-20T09:16:24.662105Z
2566,1,2026-03-20T09:16:26.507960Z,2566,http://127.0.0.1:8000/1359700100_284_8_right.png,unicorn,1.127,2026-03-20T09:16:26.507960Z
2567,1,2026-03-20T09:16:29.205458Z,2567,http://127.0.0.1:8000/1359700100_289_1_left.png,unicorn,2.009,2026-03-20T09:16:29.205458Z
2568,1,2026-03-20T09:16:33.411191Z,2568,http://127.0.0.1:8000/1359700100_289_1_right.png,unicorn,3.542,2026-03-20T09:16:33.411191Z
2569,1,2026-03-20T09:16:37.761109Z,2569,http://127.0.0.1:8000/1359700100_289_2_left.png,pegasus,3.169,2026-03-20T09:16:37.761109Z
2570,1,2026-03-20T09:16:41.273456Z,2570,http://127.0.0.1:8000/1359700100_289_2_right.png,antelope,2.792,2026-03-20T09:16:41.273456Z
2571,1,2026-03-20T09:16:45.642087Z,2571,http://127.0.0.1:8000/1359700100_289_3_left.png,griffin,3.643,2026-03-20T09:16:45.642087Z
2573,1,2026-03-20T09:16:56.835335Z,2573,http://127.0.0.1:8000/1359700100_289_4_left.png,dragon,4.151,2026-03-20T09:16:56.835335Z
2574,1,2026-03-20T09:16:59.878030Z,2574,http://127.0.0.1:8000/1359700100_289_4_right.png,dragon,2.334,2026-03-20T09:16:59.879091Z
2575,1,2026-03-20T09:17:07.809091Z,2575,http://127.0.0.1:8000/1359700100_289_5_left.png,horse,7.183,2026-03-20T09:17:07.809091Z
2576,1,2026-03-20T09:17:12.521221Z,2576,http://127.0.0.1:8000/1359700100_289_5_right.png,horse,3.965,2026-03-20T09:17:12.521221Z
2577,1,2026-03-20T09:17:14.840260Z,2577,http://127.0.0.1:8000/1359700100_289_6_left.png,lion,1.488,2026-03-20T09:17:14.840260Z
2578,1,2026-03-20T09:17:16.717975Z,2578,http://127.0.0.1:8000/1359700100_289_6_right.png,lion,1.066,2026-03-20T09:17:16.717975Z
2579,1,2026-03-20T09:17:19.076685Z,2579,http://127.0.0.1:8000/1359700100_289_7_left.png,lion,1.637,2026-03-20T09:17:19.076685Z
2580,1,2026-03-20T09:17:22.702188Z,2580,http://127.0.0.1:8000/1359700100_289_7_right.png,griffin,2.895,2026-03-20T09:17:22.702188Z
2581,1,2026-03-20T09:17:25.251743Z,2581,http://127.0.0.1:8000/1359700100_289_8_left.png,bird_other,1.823,2026-03-20T09:17:25.251743Z
2582,1,2026-03-20T09:17:28.127673Z,2582,http://127.0.0.1:8000/1359700100_289_8_right.png,dog_talbot,2.135,2026-03-20T09:17:28.127673Z
2583,1,2026-03-20T09:17:30.896399Z,2583,http://127.0.0.1:8000/1359700100_291_1_left.png,wolf,2.032,2026-03-20T09:17:30.896399Z
2584,1,2026-03-20T09:17:34.492011Z,2584,http://127.0.0.1:8000/1359700100_291_1_right.png,wolf,2.871,2026-03-20T09:17:34.492011Z
2585,1,2026-03-20T09:17:36.308898Z,2585,http://127.0.0.1:8000/1359700100_291_2_left.png,jaguar,1.099,2026-03-20T09:17:36.308898Z
2586,1,2026-03-20T09:17:38.033123Z,2586,http://127.0.0.1:8000/1359700100_291_2_right.png,jaguar,0.982,2026-03-20T09:17:38.033123Z
2587,1,2026-03-20T09:17:39.952392Z,2587,http://127.0.0.1:8000/1359700100_291_3_left.png,jaguar,1.209,2026-03-20T09:17:39.952392Z
2588,1,2026-03-20T09:17:43.472615Z,2588,http://127.0.0.1:8000/1359700100_291_3_right.png,dog_talbot,2.804,2026-03-20T09:17:43.472615Z
2589,1,2026-03-20T09:17:45.977707Z,2589,http://127.0.0.1:8000/1359700100_291_4_left.png,stag_deer,1.783,2026-03-20T09:17:45.977707Z
2590,1,2026-03-20T09:17:48.130968Z,2590,http://127.0.0.1:8000/1359700100_291_4_right.png,stag_deer,1.452,2026-03-20T09:17:48.130968Z
2591,1,2026-03-20T09:17:50.282301Z,2591,http://127.0.0.1:8000/1359700100_291_5_left.png,human,1.388,2026-03-20T09:17:50.282301Z
2592,1,2026-03-20T09:17:51.795666Z,2592,http://127.0.0.1:8000/1359700100_291_5_right.png,human,0.71,2026-03-20T09:17:51.795666Z
2593,1,2026-03-20T09:17:54.793660Z,2593,http://127.0.0.1:8000/1359700100_291_6_left.png,griffin,2.231,2026-03-20T09:17:54.793660Z
2594,1,2026-03-20T09:17:58.055096Z,2594,http://127.0.0.1:8000/1359700100_291_6_right.png,griffin,2.559,2026-03-20T09:17:58.055096Z
2595,1,2026-03-20T09:18:12.404740Z,2595,http://127.0.0.1:8000/1359700100_291_7_left.png,human,13.625,2026-03-20T09:18:12.404740Z
2596,1,2026-03-20T09:18:13.876661Z,2596,http://127.0.0.1:8000/1359700100_291_7_right.png,human,0.726,2026-03-20T09:18:13.876661Z
2597,1,2026-03-20T09:18:16.595901Z,2597,http://127.0.0.1:8000/1359700100_291_8_left.png,horse,1.952,2026-03-20T09:18:16.595901Z
2598,1,2026-03-20T09:20:13.762853Z,2598,http://127.0.0.1:8000/1359700100_291_8_right.png,human,116.432,2026-03-20T09:20:13.762853Z
2599,1,2026-03-20T09:20:17.031561Z,2599,http://127.0.0.1:8000/1359700100_292_1_left.png,lion,2.523,2026-03-20T09:20:17.031561Z
2600,1,2026-03-20T09:20:19.594916Z,2600,http://127.0.0.1:8000/1359700100_292_1_right.png,jaguar,1.874,2026-03-20T09:20:19.594916Z
2601,1,2026-03-20T09:20:22.129627Z,2601,http://127.0.0.1:8000/1359700100_292_2_left.png,stag_deer,1.83,2026-03-20T09:20:22.129627Z
2602,1,2026-03-20T09:20:24.325109Z,2602,http://127.0.0.1:8000/1359700100_292_2_right.png,stag_deer,1.461,2026-03-20T09:20:24.325109Z
2603,1,2026-03-20T09:20:26.167922Z,2603,http://127.0.0.1:8000/1359700100_292_3_left.png,human,1.088,2026-03-20T09:20:26.167922Z
2604,1,2026-03-20T09:20:27.700644Z,2604,http://127.0.0.1:8000/1359700100_292_3_right.png,human,0.778,2026-03-20T09:20:27.701644Z
2605,1,2026-03-20T09:20:30.138982Z,2605,http://127.0.0.1:8000/1359700100_292_4_left.png,jaguar,1.771,2026-03-20T09:20:30.138982Z
2606,1,2026-03-20T09:20:31.805512Z,2606,http://127.0.0.1:8000/1359700100_292_4_right.png,jaguar,0.825,2026-03-20T09:20:31.805512Z
2607,1,2026-03-20T09:20:34.269395Z,2607,http://127.0.0.1:8000/1359700100_292_5_left.png,eagle,1.545,2026-03-20T09:20:34.269395Z
2608,1,2026-03-20T09:20:36.868681Z,2608,http://127.0.0.1:8000/1359700100_292_5_right.png,eagle,1.837,2026-03-20T09:20:36.868681Z
2609,1,2026-03-20T09:20:40.888113Z,2609,http://127.0.0.1:8000/1359700100_292_6_left.png,lion,3.306,2026-03-20T09:20:40.888113Z
2610,1,2026-03-20T09:20:45.336074Z,2610,http://127.0.0.1:8000/1359700100_292_6_right.png,horse,3.721,2026-03-20T09:20:45.336074Z
2611,1,2026-03-20T09:20:47.630559Z,2611,http://127.0.0.1:8000/1359700100_292_7_left.png,horse,1.57,2026-03-20T09:20:47.630559Z
2612,1,2026-03-20T09:20:50.226213Z,2612,http://127.0.0.1:8000/1359700100_292_7_right.png,stag_deer,1.851,2026-03-20T09:20:50.226213Z
2613,1,2026-03-20T09:20:52.573237Z,2613,http://127.0.0.1:8000/1359700100_292_8_left.png,human,1.52,2026-03-20T09:20:52.573237Z
2614,1,2026-03-20T09:20:54.812735Z,2614,http://127.0.0.1:8000/1359700100_292_8_right.png,human,1.484,2026-03-20T09:20:54.812735Z
2615,1,2026-03-20T09:21:01.812266Z,2615,http://127.0.0.1:8000/1359700100_293_1_left.png,wolf,6.238,2026-03-20T09:21:01.812266Z
2616,1,2026-03-20T09:22:38.387439Z,2616,http://127.0.0.1:8000/1359700100_293_1_right.png,wolf,95.855,2026-03-20T09:22:38.387439Z
2617,1,2026-03-20T09:22:40.654436Z,2617,http://127.0.0.1:8000/1359700100_293_2_left.png,stag_deer,1.552,2026-03-20T09:22:40.654436Z
2618,1,2026-03-20T09:22:42.654144Z,2618,http://127.0.0.1:8000/1359700100_293_2_right.png,stag_deer,1.263,2026-03-20T09:22:42.654144Z
2619,1,2026-03-20T09:22:44.957328Z,2619,http://127.0.0.1:8000/1359700100_293_3_left.png,unicorn,1.521,2026-03-20T09:22:44.957328Z
2620,1,2026-03-20T09:22:46.901001Z,2620,http://127.0.0.1:8000/1359700100_293_3_right.png,unicorn,1.184,2026-03-20T09:22:46.901001Z
2623,1,2026-03-20T09:22:53.283252Z,2623,http://127.0.0.1:8000/1359700100_293_5_left.png,lion,1.823,2026-03-20T09:22:53.283252Z
2624,1,2026-03-20T09:22:59.589730Z,2624,http://127.0.0.1:8000/1359700100_293_5_right.png,horse,5.567,2026-03-20T09:22:59.589730Z
2625,1,2026-03-20T09:23:13.532494Z,2625,http://127.0.0.1:8000/1359700100_293_6_left.png,antelope,13.231,2026-03-20T09:23:13.532494Z
2626,1,2026-03-20T09:23:15.287514Z,2626,http://127.0.0.1:8000/1359700100_293_6_right.png,antelope,0.994,2026-03-20T09:23:15.287514Z
2627,1,2026-03-20T09:23:31.077672Z,2627,http://127.0.0.1:8000/1359700100_293_7_left.png,dragon,15.037,2026-03-20T09:23:31.077672Z
2628,1,2026-03-20T09:23:33.704642Z,2628,http://127.0.0.1:8000/1359700100_293_7_right.png,dragon,1.866,2026-03-20T09:23:33.704642Z
2629,1,2026-03-20T09:24:18.165936Z,2629,http://127.0.0.1:8000/1359700100_293_8_left.png,stag_deer,43.714,2026-03-20T09:24:18.165936Z
2630,1,2026-03-20T09:24:22.976766Z,2630,http://127.0.0.1:8000/1359700100_293_8_right.png,stag_deer,4.053,2026-03-20T09:24:22.977766Z
2631,1,2026-03-20T09:24:25.493190Z,2631,http://127.0.0.1:8000/1359700100_294_1_left.png,eagle,1.754,2026-03-20T09:24:25.493190Z
2632,1,2026-03-20T09:24:27.722317Z,2632,http://127.0.0.1:8000/1359700100_294_1_right.png,eagle,1.414,2026-03-20T09:24:27.722317Z
2633,1,2026-03-20T09:24:30.404734Z,2633,http://127.0.0.1:8000/1359700100_294_2_left.png,lion,1.811,2026-03-20T09:24:30.404734Z
2634,1,2026-03-20T09:24:32.571396Z,2634,http://127.0.0.1:8000/1359700100_294_2_right.png,lion,1.365,2026-03-20T09:24:32.571396Z
2635,1,2026-03-20T09:24:34.947776Z,2635,http://127.0.0.1:8000/1359700100_294_3_left.png,unicorn,1.414,2026-03-20T09:24:34.947776Z
2636,1,2026-03-20T09:24:38.350559Z,2636,http://127.0.0.1:8000/1359700100_294_3_right.png,pegasus,2.64,2026-03-20T09:24:38.350559Z
2637,1,2026-03-20T09:24:40.470987Z,2637,http://127.0.0.1:8000/1359700100_294_4_left.png,lion,1.38,2026-03-20T09:24:40.470987Z
2638,1,2026-03-20T09:24:43.340755Z,2638,http://127.0.0.1:8000/1359700100_294_4_right.png,griffin,1.874,2026-03-20T09:24:43.340755Z
2641,1,2026-03-20T09:24:50.215813Z,2641,http://127.0.0.1:8000/1359700100_294_6_left.png,horse,2.423,2026-03-20T09:24:50.215813Z
2642,1,2026-03-20T09:24:52.511534Z,2642,http://127.0.0.1:8000/1359700100_294_6_right.png,horse,1.504,2026-03-20T09:24:52.511534Z
2647,1,2026-03-20T09:25:02.195028Z,2647,http://127.0.0.1:8000/1359700100_297_1_left.png,lion,1.614,2026-03-20T09:25:02.195028Z
2648,1,2026-03-20T09:25:05.728846Z,2648,http://127.0.0.1:8000/1359700100_297_1_right.png,griffin,2.756,2026-03-20T09:25:05.728846Z
2649,1,2026-03-20T09:25:07.893935Z,2649,http://127.0.0.1:8000/1359700100_297_2_left.png,human,1.421,2026-03-20T09:25:07.895013Z
2650,1,2026-03-20T09:25:10.037740Z,2650,http://127.0.0.1:8000/1359700100_297_2_right.png,human,1.019,2026-03-20T09:25:10.037740Z
2653,1,2026-03-20T09:25:27.247039Z,2653,http://127.0.0.1:8000/1359700100_35_1_left.png,lion,1.789,2026-03-20T09:25:27.247039Z
2654,1,2026-03-20T09:25:29.697167Z,2654,http://127.0.0.1:8000/1359700100_35_1_right.png,unicorn,1.691,2026-03-20T09:25:29.697167Z
2655,1,2026-03-20T09:25:33.817559Z,2655,http://127.0.0.1:8000/1359700100_37_1_left.png,lion,3.347,2026-03-20T09:25:33.817559Z
2656,1,2026-03-20T09:25:36.100575Z,2656,http://127.0.0.1:8000/1359700100_37_1_right.png,unicorn,1.48,2026-03-20T09:25:36.100575Z
2657,1,2026-03-20T09:25:38.092959Z,2657,http://127.0.0.1:8000/1359700100_37_2_left.png,lion,1.231,2026-03-20T09:25:38.092959Z
2658,1,2026-03-20T09:25:40.138809Z,2658,http://127.0.0.1:8000/1359700100_37_2_right.png,unicorn,1.252,2026-03-20T09:25:40.138809Z
2659,1,2026-03-20T09:25:42.141097Z,2659,http://127.0.0.1:8000/1359700100_37_3_left.png,lion,1.243,2026-03-20T09:25:42.141097Z
2660,1,2026-03-20T09:25:44.120037Z,2660,http://127.0.0.1:8000/1359700100_37_3_right.png,unicorn,1.211,2026-03-20T09:25:44.120037Z
2661,1,2026-03-20T09:25:46.364939Z,2661,http://127.0.0.1:8000/1359700100_38_1_left.png,lion,1.453,2026-03-20T09:25:46.364939Z
2662,1,2026-03-20T09:25:48.521201Z,2662,http://127.0.0.1:8000/1359700100_38_1_right.png,unicorn,1.366,2026-03-20T09:25:48.521201Z
2663,1,2026-03-20T09:25:50.381901Z,2663,http://127.0.0.1:8000/1359700100_38_2_left.png,lion,1.068,2026-03-20T09:25:50.381901Z
2664,1,2026-03-20T09:25:52.253240Z,2664,http://127.0.0.1:8000/1359700100_38_2_right.png,unicorn,1.104,2026-03-20T09:25:52.253240Z
2665,1,2026-03-20T09:25:55.983076Z,2665,http://127.0.0.1:8000/1359700100_39_1_left.png,lion,2.824,2026-03-20T09:25:55.983076Z
2666,1,2026-03-20T09:25:59.603487Z,2666,http://127.0.0.1:8000/1359700100_39_1_right.png,horse,2.628,2026-03-20T09:25:59.603487Z
2667,1,2026-03-20T09:26:02.321009Z,2667,http://127.0.0.1:8000/1359700100_39_2_left.png,unicorn,1.911,2026-03-20T09:26:02.321009Z
2668,1,2026-03-20T09:26:04.538099Z,2668,http://127.0.0.1:8000/1359700100_39_2_right.png,bull,1.445,2026-03-20T09:26:04.538099Z
2669,1,2026-03-20T09:26:07.781736Z,2669,http://127.0.0.1:8000/1359700100_39_3_left.png,unicorn,2.395,2026-03-20T09:26:07.781736Z
2670,1,2026-03-20T09:26:11.847900Z,2670,http://127.0.0.1:8000/1359700100_39_3_right.png,antelope,3.28,2026-03-20T09:26:11.847900Z
2671,1,2026-03-20T09:26:14.222121Z,2671,http://127.0.0.1:8000/1359700100_39_4_left.png,lion,1.522,2026-03-20T09:26:14.222121Z
2672,1,2026-03-20T09:26:17.026577Z,2672,http://127.0.0.1:8000/1359700100_39_4_right.png,dog_greyhound,1.998,2026-03-20T09:26:17.026577Z
2673,1,2026-03-20T09:26:21.161456Z,2673,http://127.0.0.1:8000/1359700100_39_5_left.png,dog_talbot,3.322,2026-03-20T09:26:21.161456Z
2674,1,2026-03-20T09:26:23.540880Z,2674,http://127.0.0.1:8000/1359700100_39_5_right.png,dragon,1.571,2026-03-20T09:26:23.540880Z
2675,1,2026-03-20T09:26:26.502749Z,2675,http://127.0.0.1:8000/1359700100_39_6_left.png,antelope,2.149,2026-03-20T09:26:26.502749Z
2676,1,2026-03-20T09:26:28.763669Z,2676,http://127.0.0.1:8000/1359700100_39_6_right.png,dog_greyhound,1.45,2026-03-20T09:26:28.763669Z
2677,1,2026-03-20T09:26:31.725086Z,2677,http://127.0.0.1:8000/1359700100_39_7_left.png,dog_greyhound,2.14,2026-03-20T09:26:31.725086Z
2678,1,2026-03-20T09:26:33.689162Z,2678,http://127.0.0.1:8000/1359700100_39_7_right.png,dog_greyhound,1.11,2026-03-20T09:26:33.690167Z
2679,1,2026-03-20T09:26:36.696964Z,2679,http://127.0.0.1:8000/1359700100_39_8_left.png,griffin,2.095,2026-03-20T09:26:36.696964Z
2680,1,2026-03-20T09:26:39.204134Z,2680,http://127.0.0.1:8000/1359700100_39_8_right.png,wolf,1.701,2026-03-20T09:26:39.204134Z
2681,1,2026-03-20T09:26:41.376681Z,2681,http://127.0.0.1:8000/1359700100_40_1_left.png,lion,1.34,2026-03-20T09:26:41.376681Z
2682,1,2026-03-20T09:26:43.934598Z,2682,http://127.0.0.1:8000/1359700100_40_1_right.png,antelope,1.758,2026-03-20T09:26:43.934598Z
2683,1,2026-03-20T09:26:47.808343Z,2683,http://127.0.0.1:8000/1359700100_40_2_left.png,stag_deer,2.889,2026-03-20T09:26:47.808343Z
2684,1,2026-03-20T09:26:51.855272Z,2684,http://127.0.0.1:8000/1359700100_40_2_right.png,stag_deer,3.229,2026-03-20T09:26:51.855272Z
2685,1,2026-03-20T09:26:55.016746Z,2685,http://127.0.0.1:8000/1359700100_40_3_left.png,griffin,2.302,2026-03-20T09:26:55.016746Z
2686,1,2026-03-20T09:26:57.351601Z,2686,http://127.0.0.1:8000/1359700100_40_3_right.png,dragon,1.526,2026-03-20T09:26:57.352603Z
2687,1,2026-03-20T09:26:59.818065Z,2687,http://127.0.0.1:8000/1359700100_40_4_left.png,unicorn,1.643,2026-03-20T09:26:59.818065Z
2688,1,2026-03-20T09:27:02.196521Z,2688,http://127.0.0.1:8000/1359700100_40_4_right.png,unicorn,1.513,2026-03-20T09:27:02.196521Z
2689,1,2026-03-20T09:27:05.481263Z,2689,http://127.0.0.1:8000/1359700100_40_5_left.png,antelope,2.48,2026-03-20T09:27:05.481263Z
2690,1,2026-03-20T09:27:07.179791Z,2690,http://127.0.0.1:8000/1359700100_40_5_right.png,antelope,0.847,2026-03-20T09:27:07.179791Z
2691,1,2026-03-20T09:28:51.581575Z,2691,http://127.0.0.1:8000/1359700100_40_6_left.png,human,103.59,2026-03-20T09:28:51.581575Z
2692,1,2026-03-20T09:29:13.785954Z,2692,http://127.0.0.1:8000/1359700100_40_6_right.png,human,21.392,2026-03-20T09:29:13.785954Z
2693,1,2026-03-20T09:29:16.047392Z,2693,http://127.0.0.1:8000/1359700100_40_7_left.png,lion,1.484,2026-03-20T09:29:16.047392Z
2694,1,2026-03-20T09:29:18.921828Z,2694,http://127.0.0.1:8000/1359700100_40_7_right.png,lion,2.087,2026-03-20T09:29:18.921828Z
2695,1,2026-03-20T09:29:21.642492Z,2695,http://127.0.0.1:8000/1359700100_40_8_left.png,antelope,1.89,2026-03-20T09:29:21.642492Z
2696,1,2026-03-20T09:29:23.933498Z,2696,http://127.0.0.1:8000/1359700100_40_8_right.png,griffin,1.497,2026-03-20T09:29:23.933498Z
2697,1,2026-03-20T09:29:26.491810Z,2697,http://127.0.0.1:8000/1359700100_41_1_left.png,jaguar,1.769,2026-03-20T09:29:26.491810Z
2698,1,2026-03-20T09:29:28.846919Z,2698,http://127.0.0.1:8000/1359700100_41_1_right.png,jaguar,1.568,2026-03-20T09:29:28.846919Z
2699,1,2026-03-20T09:29:32.056079Z,2699,http://127.0.0.1:8000/1359700100_41_2_left.png,horse,2.44,2026-03-20T09:29:32.056079Z
2700,1,2026-03-20T09:29:34.996401Z,2700,http://127.0.0.1:8000/1359700100_41_2_right.png,griffin,2.177,2026-03-20T09:29:34.996401Z
2701,1,2026-03-20T09:29:38.651600Z,2701,http://127.0.0.1:8000/1359700100_41_3_left.png,dog_greyhound,2.769,2026-03-20T09:29:38.651600Z
2702,1,2026-03-20T09:29:41.091409Z,2702,http://127.0.0.1:8000/1359700100_41_3_right.png,dog_greyhound,1.626,2026-03-20T09:29:41.092410Z
2703,1,2026-03-20T09:29:43.624459Z,2703,http://127.0.0.1:8000/1359700100_41_4_left.png,lion,1.741,2026-03-20T09:29:43.624459Z
2704,1,2026-03-20T09:29:45.538154Z,2704,http://127.0.0.1:8000/1359700100_41_4_right.png,lion,1.131,2026-03-20T09:29:45.538154Z
2705,1,2026-03-20T09:29:48.290760Z,2705,http://127.0.0.1:8000/1359700100_41_5_left.png,griffin,1.945,2026-03-20T09:29:48.290760Z
2706,1,2026-03-20T09:29:50.835945Z,2706,http://127.0.0.1:8000/1359700100_41_5_right.png,dragon,1.519,2026-03-20T09:29:50.835945Z
2707,1,2026-03-20T09:29:53.882535Z,2707,http://127.0.0.1:8000/1359700100_43_1_left.png,dog_talbot,2.243,2026-03-20T09:29:53.882535Z
2708,1,2026-03-20T09:29:56.530556Z,2708,http://127.0.0.1:8000/1359700100_43_1_right.png,dog_talbot,1.68,2026-03-20T09:29:56.530556Z
2709,1,2026-03-20T09:29:58.940613Z,2709,http://127.0.0.1:8000/1359700100_43_2_left.png,griffin,1.633,2026-03-20T09:29:58.940613Z
2710,1,2026-03-20T09:30:01.586052Z,2710,http://127.0.0.1:8000/1359700100_43_2_right.png,stag_deer,1.818,2026-03-20T09:30:01.586052Z
2711,1,2026-03-20T09:30:15.754166Z,2711,http://127.0.0.1:8000/1359700100_43_3_left.png,lion,13.266,2026-03-20T09:30:15.754166Z
2712,1,2026-03-20T09:30:17.595614Z,2712,http://127.0.0.1:8000/1359700100_43_3_right.png,lion,1.035,2026-03-20T09:30:17.595614Z
2713,1,2026-03-20T09:30:20.700395Z,2713,http://127.0.0.1:8000/1359700100_43_4_left.png,dog_talbot,2.311,2026-03-20T09:30:20.700395Z
2714,1,2026-03-20T09:30:23.102049Z,2714,http://127.0.0.1:8000/1359700100_43_4_right.png,lion,1.55,2026-03-20T09:30:23.102049Z
2715,1,2026-03-20T09:30:25.200498Z,2715,http://127.0.0.1:8000/1359700100_43_5_left.png,lion,1.159,2026-03-20T09:30:25.200498Z
2716,1,2026-03-20T09:30:27.126717Z,2716,http://127.0.0.1:8000/1359700100_43_5_right.png,lion,1.119,2026-03-20T09:30:27.127714Z
2717,1,2026-03-20T09:30:30.755304Z,2717,http://127.0.0.1:8000/1359700100_43_6_left.png,lion,2.836,2026-03-20T09:30:30.755304Z
2718,1,2026-03-20T09:30:33.564480Z,2718,http://127.0.0.1:8000/1359700100_43_6_right.png,lion,2.012,2026-03-20T09:30:33.564480Z
2719,1,2026-03-20T09:30:35.679304Z,2719,http://127.0.0.1:8000/1359700100_43_7_left.png,lion,1.289,2026-03-20T09:30:35.679304Z
2720,1,2026-03-20T09:30:39.039408Z,2720,http://127.0.0.1:8000/1359700100_43_7_right.png,lion,2.506,2026-03-20T09:30:39.039408Z
2721,1,2026-03-20T09:30:42.454871Z,2721,http://127.0.0.1:8000/1359700100_43_8_left.png,dragon,2.603,2026-03-20T09:30:42.454871Z
2722,1,2026-03-20T09:30:44.975498Z,2722,http://127.0.0.1:8000/1359700100_43_8_right.png,dragon,1.707,2026-03-20T09:30:44.975498Z
2723,1,2026-03-20T09:30:47.815238Z,2723,http://127.0.0.1:8000/1359700100_44_1_left.png,stag_deer,2.018,2026-03-20T09:30:47.815238Z
2724,1,2026-03-20T09:31:07.027339Z,2724,http://127.0.0.1:8000/1359700100_44_1_right.png,stag_deer,18.402,2026-03-20T09:31:07.027339Z
2725,1,2026-03-20T09:31:09.741415Z,2725,http://127.0.0.1:8000/1359700100_44_2_left.png,griffin,1.896,2026-03-20T09:31:09.741415Z
2726,1,2026-03-20T09:31:12.188906Z,2726,http://127.0.0.1:8000/1359700100_44_2_right.png,bull,1.606,2026-03-20T09:31:12.188906Z
2727,1,2026-03-20T09:31:14.934814Z,2727,http://127.0.0.1:8000/1359700100_44_3_left.png,eagle,1.863,2026-03-20T09:31:14.934814Z
2728,1,2026-03-20T09:31:17.659807Z,2728,http://127.0.0.1:8000/1359700100_44_3_right.png,eagle,1.879,2026-03-20T09:31:17.659807Z
2729,1,2026-03-20T09:31:20.552864Z,2729,http://127.0.0.1:8000/1359700100_44_4_left.png,unicorn,2.011,2026-03-20T09:31:20.552864Z
2730,1,2026-03-20T09:31:22.568018Z,2730,http://127.0.0.1:8000/1359700100_44_4_right.png,unicorn,1.011,2026-03-20T09:31:22.568018Z
2731,1,2026-03-20T09:31:28.670724Z,2731,http://127.0.0.1:8000/1359700100_44_5_left.png,pegasus,5.302,2026-03-20T09:31:28.671243Z
2732,1,2026-03-20T09:31:31.595020Z,2732,http://127.0.0.1:8000/1359700100_44_5_right.png,griffin,2.098,2026-03-20T09:31:31.595020Z
2733,1,2026-03-20T09:31:35.070406Z,2733,http://127.0.0.1:8000/1359700100_44_6_left.png,dog_talbot,2.61,2026-03-20T09:31:35.070406Z
2734,1,2026-03-20T09:31:53.609553Z,2734,http://127.0.0.1:8000/1359700100_44_6_right.png,wolf,17.651,2026-03-20T09:31:53.609553Z
2735,1,2026-03-20T09:31:58.433226Z,2735,http://127.0.0.1:8000/1359700100_44_7_left.png,eagle,3.959,2026-03-20T09:31:58.434219Z
2736,1,2026-03-20T09:32:00.410149Z,2736,http://127.0.0.1:8000/1359700100_44_7_right.png,eagle,1.138,2026-03-20T09:32:00.410149Z
2737,1,2026-03-20T09:32:02.879744Z,2737,http://127.0.0.1:8000/1359700100_44_8_left.png,human,1.615,2026-03-20T09:32:02.879744Z
2738,1,2026-03-20T09:32:05.550619Z,2738,http://127.0.0.1:8000/1359700100_44_8_right.png,eagle,1.843,2026-03-20T09:32:05.551617Z
2739,1,2026-03-20T09:32:07.692999Z,2739,http://127.0.0.1:8000/1359700100_46_1_left.png,eagle,1.282,2026-03-20T09:32:07.692999Z
2740,1,2026-03-20T09:32:23.435701Z,2740,http://127.0.0.1:8000/1359700100_46_1_right.png,eagle,14.924,2026-03-20T09:32:23.435701Z
2741,1,2026-03-20T09:32:27.441471Z,2741,http://127.0.0.1:8000/1359700100_46_2_left.png,lion,3.155,2026-03-20T09:32:27.441471Z
2742,1,2026-03-20T09:32:31.358074Z,2742,http://127.0.0.1:8000/1359700100_46_2_right.png,lion,2.698,2026-03-20T09:32:31.358074Z
